alnA	alnB	A	B	YMR138W_22	YMR138W_66	YMR138W_24	YMR138W_46	YMR138W_42	YMR138W_49	YMR138W_11	YMR138W_17	YMR138W_37	YMR138W_19	YMR138W_31	YMR138W_21	YMR138W_62	YMR138W_35	YMR138W_18	YMR138W_03	YMR138W_07	YMR138W_53	YMR138W_69	YMR138W_15	YMR138W_67	YMR138W_41	YMR138W_43	YMR138W_55	YMR138W_12	YMR138W_44	YMR138W_23	YMR138W_64	YMR138W_05	YMR138W_51	YMR138W_08	YMR138W_45	YMR138W_10	YMR138W_38	YMR138W_65	YMR138W_56	YMR138W_04	YMR138W_09	YMR138W_48	YMR138W_34	YMR138W_33	YMR138W_29	YMR138W_26	YMR138W_58	YMR138W_30	YMR138W_06	YMR138W_59	YMR138W_54	YMR138W_63	YMR138W_02	YMR138W_27	YMR138W_36	YMR138W_68	YMR138W_32	YMR138W_39	YMR138W_60	YMR138W_52	YMR138W_28	YMR138W_16	YMR138W_70	YMR138W_25	YMR138W_57	YMR138W_14	YMR138W_61	YMR138W_50	YMR138W_01
61	378	34	173	1275.0	3024.0	739.0	1435.0	2383.0	1250.0	4349.0	8221.0	7290.0	1853.0	9149.0	9166.0	6604.0	586.0	578.0	6444.0	257.0	6694.0	4209.0	6746.0	980.0	4642.0	1155.0	4072.0	3540.0	4040.0	2206.0	4819.0	1968.0	6868.0	1307.0	2818.0	4027.0	3252.0	1628.0	4042.0	829.0	3470.0	3382.0	6072.0	3125.0	1444.0	5293.0	3184.0	2425.0	8986.0	715.0	7708.0	1501.0	464.0	1738.0	2600.0	1527.0	180.0	5750.0	8358.0	1393.0	198.0	3764.0	6278.0	3477.0	699.0	2502.0	7594.0	3328.0	8132.0
140	390	58	182	1216.0	3020.0	736.0	1413.0	2355.0	1250.0	4330.0	8216.0	7265.0	1732.0	9134.0	9159.0	6602.0	559.0	511.0	6418.0	218.0	6691.0	4184.0	6746.0	963.0	4562.0	1061.0	4108.0	3522.0	4037.0	2079.0	4800.0	1953.0	6838.0	1276.0	2824.0	4034.0	3214.0	1605.0	3998.0	824.0	3466.0	3381.0	5887.0	3097.0	1354.0	5283.0	3188.0	2407.0	8957.0	530.0	7680.0	1481.0	456.0	1738.0	2605.0	1483.0	207.0	5692.0	8362.0	1369.0	146.0	3764.0	6228.0	3464.0	706.0	2454.0	7580.0	3315.0	8112.0
140	385	58	178	1219.0	3018.0	733.0	1425.0	2377.0	1250.0	4344.0	8220.0	7269.0	1722.0	9135.0	9158.0	6603.0	574.0	514.0	6421.0	252.0	6688.0	4190.0	6744.0	970.0	4570.0	1061.0	4077.0	3525.0	4036.0	2055.0	4803.0	1961.0	6853.0	1279.0	2821.0	4029.0	3216.0	1604.0	3997.0	818.0	3468.0	3378.0	5895.0	3101.0	1378.0	5283.0	3190.0	2407.0	8963.0	610.0	7688.0	1472.0	456.0	1735.0	2603.0	1482.0	183.0	5701.0	8357.0	1369.0	151.0	3760.0	6227.0	3469.0	702.0	2491.0	7577.0	3321.0	8113.0
168	203	61	86	1330.0	3051.0	786.0	1533.0	2399.0	1250.0	4318.0	8251.0	7321.0	1799.0	9139.0	9165.0	6607.0	617.0	678.0	6843.0	256.0	6677.0	4199.0	6729.0	980.0	4686.0	1178.0	4174.0	3611.0	4074.0	2203.0	4938.0	2353.0	7125.0	1346.0	3029.0	4115.0	3286.0	1623.0	4040.0	1000.0	3528.0	3453.0	6054.0	3101.0	1410.0	5332.0	3312.0	2412.0	9026.0	642.0	7838.0	1504.0	505.0	1762.0	2660.0	1509.0	227.0	5776.0	8500.0	1375.0	176.0	3839.0	6312.0	3499.0	788.0	2666.0	7623.0	3410.0	8242.0
169	198	62	84	1339.0	3096.0	828.0	1531.0	2400.0	1250.0	4319.0	8253.0	7333.0	1801.0	9213.0	9167.0	6609.0	621.0	680.0	6850.0	258.0	6682.0	4201.0	6734.0	982.0	4687.0	1181.0	4177.0	3612.0	4076.0	2205.0	4941.0	2354.0	7150.0	1349.0	3042.0	4114.0	3288.0	1625.0	4040.0	1023.0	3532.0	3455.0	6057.0	3100.0	1410.0	5342.0	3319.0	2413.0	9041.0	646.0	7857.0	1506.0	505.0	1768.0	2662.0	1510.0	227.0	5779.0	8502.0	1375.0	176.0	3844.0	6317.0	3501.0	789.0	2669.0	7625.0	3412.0	8242.0
188	194	75	81	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	205	78	88	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
194	198	81	84	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	202	82	85	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	202	84	85	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	390	86	182	1214.0	3025.0	747.0	1429.0	2382.0	1250.0	4317.0	8236.0	7264.0	1848.0	9184.0	9167.0	6605.0	576.0	503.0	6420.0	253.0	6662.0	4202.0	6728.0	978.0	4562.0	1051.0	4142.0	3520.0	4054.0	2080.0	4822.0	1982.0	6854.0	1317.0	2806.0	4045.0	3224.0	1632.0	4032.0	846.0	3522.0	3382.0	5889.0	3133.0	1349.0	5286.0	3192.0	2435.0	8969.0	550.0	7688.0	1503.0	460.0	1778.0	2662.0	1535.0	194.0	5693.0	8370.0	1463.0	146.0	3770.0	6227.0	3458.0	698.0	2498.0	7591.0	3345.0	8117.0
203	384	86	177	1218.0	3021.0	748.0	1435.0	2383.0	1250.0	4312.0	8232.0	7268.0	1799.0	9202.0	9162.0	6604.0	587.0	495.0	6422.0	254.0	6639.0	4201.0	6725.0	979.0	4561.0	1049.0	4140.0	3523.0	4052.0	2079.0	4817.0	1982.0	6866.0	1314.0	2798.0	4040.0	3226.0	1625.0	4018.0	825.0	3513.0	3379.0	5892.0	3129.0	1379.0	5286.0	3197.0	2435.0	8973.0	562.0	7703.0	1503.0	458.0	1771.0	2628.0	1538.0	195.0	5694.0	8360.0	1459.0	144.0	3762.0	6228.0	3461.0	697.0	2504.0	7584.0	3333.0	8116.0
204	384	87	177	1221.0	3024.0	750.0	1439.0	2386.0	1250.0	4314.0	8235.0	7270.0	1847.0	9201.0	9164.0	6607.0	604.0	501.0	6425.0	254.0	6669.0	4202.0	6726.0	980.0	4566.0	1053.0	4141.0	3524.0	4054.0	2084.0	4819.0	1988.0	6870.0	1316.0	2803.0	4043.0	3228.0	1629.0	4020.0	831.0	3515.0	3383.0	5902.0	3132.0	1379.0	5287.0	3201.0	2439.0	8974.0	566.0	7705.0	1505.0	462.0	1773.0	2660.0	1537.0	198.0	5703.0	8422.0	1461.0	145.0	3766.0	6233.0	3463.0	697.0	2507.0	7587.0	3342.0	8124.0
205	384	88	177	1224.0	3026.0	749.0	1461.0	2388.0	1250.0	4316.0	8234.0	7275.0	1848.0	9203.0	9167.0	6608.0	603.0	505.0	6428.0	254.0	6692.0	4204.0	6730.0	980.0	4599.0	1055.0	4142.0	3527.0	4056.0	2177.0	4823.0	1990.0	6873.0	1314.0	2816.0	4045.0	3233.0	1632.0	4033.0	837.0	3515.0	3388.0	5905.0	3135.0	1381.0	5289.0	3203.0	2444.0	8976.0	574.0	7706.0	1516.0	465.0	1775.0	2659.0	1536.0	197.0	5707.0	8427.0	1462.0	146.0	3769.0	6266.0	3464.0	698.0	2510.0	7588.0	3345.0	8129.0
205	231	88	111	1306.0	3110.0	795.0	1560.0	2393.0	1250.0	4458.0	8212.0	7299.0	1844.0	9215.0	9174.0	6560.0	643.0	579.0	6563.0	291.0	6751.0	4242.0	6730.0	956.0	4768.0	1206.0	4070.0	3604.0	4168.0	2217.0	4867.0	2174.0	6963.0	1330.0	3016.0	4121.0	3318.0	1734.0	4055.0	884.0	3506.0	3473.0	6063.0	3184.0	1337.0	5400.0	3286.0	2531.0	9113.0	630.0	7809.0	1501.0	530.0	1769.0	2714.0	1513.0	232.0	5766.0	8421.0	1426.0	351.0	3809.0	6395.0	3532.0	829.0	2490.0	7565.0	3473.0	8206.0
206	381	89	174	1274.0	3026.0	744.0	1467.0	2393.0	1250.0	4315.0	8229.0	7293.0	1847.0	9209.0	9167.0	6608.0	607.0	539.0	6438.0	256.0	6692.0	4203.0	6732.0	979.0	4630.0	1062.0	4141.0	3529.0	4054.0	2180.0	4820.0	1994.0	6874.0	1311.0	2815.0	4041.0	3242.0	1632.0	4030.0	837.0	3513.0	3383.0	6056.0	3134.0	1383.0	5289.0	3197.0	2451.0	8979.0	638.0	7706.0	1537.0	463.0	1772.0	2655.0	1540.0	200.0	5732.0	8431.0	1457.0	149.0	3767.0	6270.0	3474.0	697.0	2516.0	7583.0	3340.0	8131.0
208	373	91	168	1274.0	3039.0	739.0	1473.0	2398.0	1250.0	4318.0	8225.0	7297.0	1849.0	9195.0	9167.0	6613.0	608.0	548.0	6508.0	254.0	6707.0	4207.0	6738.0	970.0	4676.0	1162.0	4139.0	3573.0	4053.0	2163.0	4823.0	2004.0	6842.0	1309.0	2814.0	4046.0	3251.0	1639.0	4035.0	849.0	3489.0	3350.0	6048.0	3168.0	1434.0	5295.0	3191.0	2461.0	9017.0	621.0	7709.0	1515.0	470.0	1772.0	2654.0	1546.0	207.0	5751.0	8393.0	1431.0	154.0	3768.0	6280.0	3476.0	697.0	2524.0	7572.0	3385.0	8134.0
208	381	91	174	1272.0	3028.0	743.0	1469.0	2394.0	1250.0	4318.0	8225.0	7296.0	1849.0	9237.0	9169.0	6607.0	603.0	535.0	6455.0	256.0	6693.0	4205.0	6733.0	978.0	4635.0	1071.0	4142.0	3539.0	4056.0	2180.0	4820.0	1999.0	6876.0	1309.0	2814.0	4044.0	3248.0	1632.0	4032.0	848.0	3511.0	3384.0	6052.0	3140.0	1390.0	5289.0	3196.0	2452.0	8980.0	639.0	7706.0	1539.0	466.0	1773.0	2654.0	1539.0	186.0	5740.0	8440.0	1448.0	144.0	3770.0	6273.0	3473.0	696.0	2525.0	7584.0	3410.0	8131.0
210	295	93	140	1267.0	3068.0	724.0	1521.0	2387.0	1250.0	4321.0	8214.0	7311.0	1858.0	9187.0	9167.0	6615.0	604.0	544.0	6514.0	260.0	6669.0	4210.0	6733.0	946.0	4670.0	1140.0	4111.0	3595.0	4043.0	2173.0	4861.0	2166.0	6920.0	1348.0	2915.0	4034.0	3262.0	1694.0	4039.0	855.0	3539.0	3375.0	6043.0	3139.0	1410.0	5329.0	3199.0	2474.0	9028.0	630.0	7779.0	1489.0	482.0	1757.0	2763.0	1565.0	226.0	5761.0	8426.0	1398.0	148.0	3792.0	6283.0	3474.0	696.0	2506.0	7585.0	3353.0	8132.0
213	217	96	98	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	219	97	100	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
220	302	101	145	1258.0	3061.0	674.0	1466.0	2374.0	1250.0	4327.0	8201.0	7232.0	1859.0	9182.0	9168.0	6547.0	591.0	536.0	6475.0	203.0	6671.0	4215.0	6735.0	882.0	4478.0	1125.0	4069.0	3524.0	4015.0	2157.0	4857.0	2013.0	6815.0	1361.0	2817.0	4039.0	3234.0	1695.0	4046.0	851.0	3462.0	3354.0	5990.0	3135.0	1410.0	5333.0	3212.0	2465.0	8982.0	576.0	7754.0	1481.0	443.0	1762.0	2715.0	1495.0	191.0	5688.0	8401.0	1390.0	71.0	3775.0	6260.0	3469.0	665.0	2483.0	7546.0	3354.0	8121.0
236	241	113	116	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
246	354	119	158	1267.0	3080.0	684.0	1559.0	2375.0	1250.0	4341.0	8216.0	7243.0	1854.0	9221.0	9168.0	6559.0	612.0	533.0	6508.0	246.0	6681.0	4264.0	6708.0	870.0	4671.0	1128.0	4069.0	3605.0	4027.0	2132.0	4998.0	1994.0	6834.0	1322.0	2884.0	4076.0	3256.0	1732.0	4019.0	845.0	3456.0	3341.0	6093.0	3178.0	1327.0	5308.0	3230.0	2493.0	9018.0	620.0	7712.0	1512.0	480.0	1798.0	2712.0	1489.0	207.0	5748.0	8413.0	1453.0	98.0	3774.0	6292.0	3472.0	700.0	2499.0	7547.0	3374.0	8135.0
250	384	123	177	1220.0	3027.0	838.0	1462.0	2417.0	1250.0	4331.0	8236.0	7282.0	1856.0	9198.0	9187.0	6606.0	610.0	499.0	6425.0	252.0	6664.0	4208.0	6737.0	945.0	4563.0	1048.0	4065.0	3524.0	4086.0	2168.0	4827.0	1990.0	6876.0	1315.0	2800.0	4049.0	3229.0	1681.0	4027.0	847.0	3509.0	3407.0	5907.0	3138.0	1335.0	5287.0	3204.0	2431.0	8974.0	552.0	7706.0	1543.0	469.0	1767.0	2662.0	1516.0	189.0	5698.0	8423.0	1412.0	136.0	3768.0	6227.0	3459.0	698.0	2488.0	7555.0	3362.0	8128.0
252	381	125	174	1227.0	3038.0	842.0	1483.0	2418.0	1250.0	4329.0	8233.0	7294.0	1859.0	9215.0	9213.0	6620.0	617.0	540.0	6438.0	256.0	6683.0	4222.0	6750.0	945.0	4608.0	1057.0	4070.0	3529.0	4085.0	2170.0	4858.0	1998.0	6876.0	1314.0	2815.0	4049.0	3236.0	1686.0	4025.0	848.0	3509.0	3411.0	6072.0	3146.0	1335.0	5290.0	3205.0	2485.0	8980.0	645.0	7707.0	1543.0	468.0	1770.0	2719.0	1530.0	195.0	5733.0	8432.0	1490.0	134.0	3770.0	6273.0	3462.0	699.0	2490.0	7555.0	3376.0	8133.0
253	292	126	137	20000.0	20000.0	20000.0	1737.0	20000.0	1250.0	20000.0	20000.0	7383.0	1911.0	20000.0	9191.0	6748.0	703.0	20000.0	6727.0	20000.0	20000.0	20000.0	6897.0	902.0	4844.0	20000.0	20000.0	20000.0	20000.0	2512.0	20000.0	20000.0	6885.0	20000.0	2920.0	4086.0	20000.0	1856.0	4333.0	20000.0	3711.0	3370.0	20000.0	20000.0	20000.0	5390.0	3615.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1974.0	2932.0	20000.0	20000.0	6060.0	8456.0	20000.0	159.0	4005.0	20000.0	3589.0	718.0	2565.0	20000.0	3444.0	8487.0
253	381	126	174	1316.0	3092.0	898.0	1491.0	2417.0	1250.0	4328.0	8234.0	7297.0	1860.0	9218.0	9212.0	6621.0	622.0	542.0	6470.0	258.0	6683.0	4224.0	6798.0	946.0	4702.0	1070.0	4077.0	3568.0	4089.0	2180.0	4865.0	2004.0	6878.0	1314.0	2817.0	4052.0	3241.0	1690.0	4027.0	850.0	3510.0	3411.0	6074.0	3151.0	1337.0	5294.0	3204.0	2488.0	8988.0	644.0	7708.0	1544.0	472.0	1770.0	2723.0	1530.0	196.0	5740.0	8437.0	1490.0	134.0	3771.0	6277.0	3471.0	701.0	2495.0	7555.0	3376.0	8134.0
255	381	128	174	1303.0	3091.0	894.0	1572.0	2412.0	1250.0	4327.0	8232.0	7301.0	1860.0	9219.0	9212.0	6622.0	625.0	542.0	6599.0	259.0	6683.0	4222.0	6882.0	948.0	4706.0	1145.0	4114.0	3629.0	4099.0	2180.0	5025.0	2018.0	6879.0	1312.0	2818.0	4054.0	3252.0	1688.0	4028.0	853.0	3510.0	3412.0	6076.0	3209.0	1336.0	5295.0	3198.0	2493.0	8990.0	640.0	7711.0	1545.0	512.0	1771.0	2741.0	1528.0	195.0	5750.0	8440.0	1490.0	134.0	3774.0	6291.0	3487.0	706.0	2502.0	7555.0	3373.0	8134.0
256	378	129	173	1300.0	3091.0	893.0	1574.0	2408.0	1250.0	4325.0	8229.0	7302.0	1859.0	9220.0	9211.0	6622.0	627.0	542.0	6606.0	259.0	6682.0	4223.0	6881.0	949.0	4707.0	1149.0	4116.0	3627.0	4113.0	2173.0	5026.0	2019.0	6879.0	1309.0	2816.0	4054.0	3254.0	1687.0	4027.0	852.0	3509.0	3412.0	6077.0	3208.0	1335.0	5296.0	3195.0	2495.0	9020.0	638.0	7711.0	1544.0	511.0	1771.0	2743.0	1528.0	195.0	5755.0	8441.0	1489.0	133.0	3773.0	6291.0	3501.0	712.0	2529.0	7553.0	3372.0	8134.0
259	376	132	171	1294.0	3091.0	888.0	1576.0	2404.0	1250.0	4323.0	8224.0	7303.0	1858.0	9221.0	9210.0	6621.0	590.0	534.0	6514.0	256.0	6682.0	4221.0	6880.0	950.0	4694.0	1169.0	4112.0	3625.0	4065.0	2166.0	5027.0	2018.0	6875.0	1305.0	2816.0	4054.0	3255.0	1685.0	4018.0	852.0	3482.0	3353.0	6080.0	3206.0	1332.0	5298.0	3190.0	2499.0	9022.0	614.0	7741.0	1500.0	482.0	1769.0	2748.0	1527.0	180.0	5756.0	8444.0	1485.0	131.0	3776.0	6293.0	3503.0	726.0	2517.0	7551.0	3369.0	8136.0
370	381	165	174	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	378	167	173	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
373	378	168	173	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	382	173	175	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	383	173	176	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	390	175	182	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
45	207	18	90	1336.0	3177.0	791.0	1662.0	2411.0	1250.0	4323.0	8255.0	7320.0	1922.0	9175.0	9179.0	6672.0	616.0	684.0	6881.0	260.0	6838.0	4254.0	6727.0	982.0	4688.0	1184.0	4296.0	3602.0	4083.0	2275.0	4945.0	2390.0	7134.0	1361.0	3053.0	4183.0	3295.0	1669.0	4051.0	1042.0	3530.0	3477.0	6065.0	3183.0	1464.0	5337.0	3315.0	2473.0	9069.0	650.0	7846.0	1567.0	616.0	1860.0	2628.0	1530.0	231.0	5783.0	8525.0	1513.0	254.0	3840.0	6318.0	3495.0	901.0	2662.0	7627.0	3423.0	8242.0
49	225	22	105	1335.0	3106.0	785.0	1581.0	2369.0	1250.0	4326.0	8275.0	7303.0	1895.0	9172.0	9172.0	6666.0	609.0	579.0	6534.0	267.0	6666.0	4206.0	6712.0	962.0	4674.0	1189.0	4136.0	3587.0	4091.0	2228.0	4852.0	2287.0	6993.0	1317.0	2997.0	4120.0	3275.0	1661.0	4044.0	890.0	3518.0	3473.0	6064.0	3158.0	1396.0	5303.0	3295.0	2428.0	9069.0	638.0	7830.0	1508.0	607.0	1743.0	2622.0	1525.0	229.0	5785.0	8465.0	1510.0	220.0	3807.0	6322.0	3499.0	794.0	2499.0	7577.0	3405.0	8164.0
137	167	56	60	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
